,map,lang,speaker,text,nouns
13183,2,eng,bot,"super! now comes a tiny bit tricky part, head a few steps south until you're between the old folks and a wooden branch",steps
13184,2,eng,bot,"super! now comes a tiny bit tricky part, head a few steps south until you're between the old folks and a wooden branch",the old folks
13185,2,eng,bot,"super! now comes a tiny bit tricky part, head a few steps south until you're between the old folks and a wooden branch",a wooden branch
13186,2,eng,bot,it's like a little secret path,a little secret path
13187,2,eng,human,Ok. I found the space. ,the space
13188,2,eng,bot,"awesome! now head east, keep the branch and the bush to your sides",the branch
13189,2,eng,bot,"awesome! now head east, keep the branch and the bush to your sides",your sides
13190,3,eng,human,Go out on the main trail and then stop when you see a telescope. ,the main trail
13191,3,eng,human,Go out on the main trail and then stop when you see a telescope. ,a telescope
13192,3,es,bot,"¡entendido! Vi al perro, el fuego y el frío hongo rojo.",", el fuego"
13193,3,es,bot,"¡entendido! Vi al perro, el fuego y el frío hongo rojo.",el frío hongo
13194,3,es,bot,Ahora estoy junto a un telescopio azul. ¿que sigue?,junto a un telescopio azul
13195,3,eng,human,Go between that and the bush and cut through. ,the bush
13196,3,es,bot,¡entendido! Fue entre el telescopio y el arbusto.,¡entendido! Fue entre el telescopio
13197,3,es,bot,¡entendido! Fue entre el telescopio y el arbusto.,el arbusto
13198,3,es,bot,"Ahora veo unas rocas y una casa de madera. Ya casi llegamos, ¿verdad?",unas rocas
13199,3,es,bot,"Ahora veo unas rocas y una casa de madera. Ya casi llegamos, ¿verdad?",una casa
13200,3,es,bot,"Ahora veo unas rocas y una casa de madera. Ya casi llegamos, ¿verdad?",madera
13201,3,es,bot,"Ahora veo unas rocas y una casa de madera. Ya casi llegamos, ¿verdad?",¿verdad
13202,3,eng,bot,do not worry friend. let's start again,friend
13203,3,eng,bot,I'm with the blue telescope. where should i go now?,the blue telescope
13204,3,eng,human,Go west until you see a cabin. ,a cabin
13205,3,es,bot,*terminado* - ¡excelente trabajo!,*
13206,3,es,bot,*terminado* - ¡excelente trabajo!,trabajo
13207,4,es,bot,"¡Frío! Desde las palmeras, dirígete hacia el suroeste debajo del primer árbol.",las palmeras
13208,4,es,bot,"¡Frío! Desde las palmeras, dirígete hacia el suroeste debajo del primer árbol.",dirígete
13209,4,es,bot,"¡Frío! Desde las palmeras, dirígete hacia el suroeste debajo del primer árbol.",el suroeste
13210,4,es,bot,"¡Frío! Desde las palmeras, dirígete hacia el suroeste debajo del primer árbol.",primer árbol
13211,4,es,bot,"gire a la derecha pasando el segundo árbol. Antes de llegar al tercero, gire bruscamente a la izquierda y siga hacia el sur.",la derecha
13212,4,es,bot,"gire a la derecha pasando el segundo árbol. Antes de llegar al tercero, gire bruscamente a la izquierda y siga hacia el sur.",el segundo árbol
13213,4,es,bot,"gire a la derecha pasando el segundo árbol. Antes de llegar al tercero, gire bruscamente a la izquierda y siga hacia el sur.",izquierda
13214,4,es,bot,"gire a la derecha pasando el segundo árbol. Antes de llegar al tercero, gire bruscamente a la izquierda y siga hacia el sur.",el sur
13215,4,eng,human,I see a dog in the east side and tent and radio on the north west. Where do I go?,a dog
13216,4,eng,human,I see a dog in the east side and tent and radio on the north west. Where do I go?,the east side
13217,4,eng,human,I see a dog in the east side and tent and radio on the north west. Where do I go?,tent
13218,4,eng,human,I see a dog in the east side and tent and radio on the north west. Where do I go?,radio
13219,4,eng,human,I see a dog in the east side and tent and radio on the north west. Where do I go?,the north west
13220,4,eng,bot,"He looks at the brown puppy and moves to his left, turning slightly.",the brown puppy
13221,4,eng,bot,"He looks at the brown puppy and moves to his left, turning slightly.",moves
13222,4,eng,bot,"He looks at the brown puppy and moves to his left, turning slightly.",his left
13223,4,eng,bot,"then take a right turn heading south, we're going good!",a right turn
13224,4,eng,human,Ok. Now I'm in the middle. Where to now?,the middle
13225,4,es,bot,estupendo! ahora vas a ver un peñasco grande a tu izquierda y una roquita a tu derecha,un peñasco grande
13226,4,es,bot,estupendo! ahora vas a ver un peñasco grande a tu izquierda y una roquita a tu derecha,tu izquierda
13227,4,es,bot,estupendo! ahora vas a ver un peñasco grande a tu izquierda y una roquita a tu derecha,una roquita
13228,4,es,bot,estupendo! ahora vas a ver un peñasco grande a tu izquierda y una roquita a tu derecha,tu derecha
13229,4,es,bot,pasa por en medio de estos y llegarás al agua,agua
13230,4,eng,human,Ok. I'm at the water. ,the water
13231,4,es,bot,"¡excelente! Ahora, vas a girar a la derecha cuando veas el gran cangrejo rojo y seguirás la gran roca, moviéndote hacia el oeste en el agua.",la derecha
13232,4,es,bot,"¡excelente! Ahora, vas a girar a la derecha cuando veas el gran cangrejo rojo y seguirás la gran roca, moviéndote hacia el oeste en el agua.",el gran cangrejo rojo
13233,4,es,bot,"¡excelente! Ahora, vas a girar a la derecha cuando veas el gran cangrejo rojo y seguirás la gran roca, moviéndote hacia el oeste en el agua.",la gran roca
13234,4,es,bot,"¡excelente! Ahora, vas a girar a la derecha cuando veas el gran cangrejo rojo y seguirás la gran roca, moviéndote hacia el oeste en el agua.",el oeste
13235,4,es,bot,"¡excelente! Ahora, vas a girar a la derecha cuando veas el gran cangrejo rojo y seguirás la gran roca, moviéndote hacia el oeste en el agua.",el agua
13236,4,eng,bot,"well done! now, after passing a third medium rock, you will see a shark",a third medium rock
13237,4,eng,bot,"well done! now, after passing a third medium rock, you will see a shark",a shark
13238,4,eng,bot,make a sharp right turn here,a sharp right turn
13239,4,eng,bot,"a cool! now let's head back to land, cross between the medium rock and a strange-colored ball, and go northwards",a cool
13240,4,eng,bot,"a cool! now let's head back to land, cross between the medium rock and a strange-colored ball, and go northwards",land
13241,4,eng,bot,"a cool! now let's head back to land, cross between the medium rock and a strange-colored ball, and go northwards",the medium rock
13242,4,eng,bot,"a cool! now let's head back to land, cross between the medium rock and a strange-colored ball, and go northwards",a strange-colored ball
13243,4,eng,bot,"a cool! now let's head back to land, cross between the medium rock and a strange-colored ball, and go northwards",northwards
13244,4,es,bot,gira ligeramente a la izquierda y ve al noroeste,la izquierda
13245,4,eng,bot,"nice! now, we are going to circle around the tent, friend, make like a quarter of a circle and then head south","the tent, friend"
13246,4,eng,bot,"nice! now, we are going to circle around the tent, friend, make like a quarter of a circle and then head south",a quarter
13247,4,eng,bot,"nice! now, we are going to circle around the tent, friend, make like a quarter of a circle and then head south",a circle
13248,4,eng,bot,"nice! now, we are going to circle around the tent, friend, make like a quarter of a circle and then head south",south
13249,4,eng,bot,Now make a ninety degree right turn heading north.,a ninety degree
13250,4,eng,bot,Now make a ninety degree right turn heading north.,right
13251,4,eng,bot,Now make a ninety degree right turn heading north.,turn
13252,4,eng,bot,Now make a ninety degree right turn heading north.,north
13253,4,es,bot,¡camino a seguir!,¡camino
13254,1,es,bot,"hey, q tal? empezamos el juego?",tal
13255,1,es,bot,"hey, q tal? empezamos el juego?",el juego
13256,1,eng,bot,At the beginning I see that a path of branches takes us to a small island with a tiger. Where should I go now?,the beginning
13257,1,eng,bot,At the beginning I see that a path of branches takes us to a small island with a tiger. Where should I go now?,a path
13258,1,eng,bot,At the beginning I see that a path of branches takes us to a small island with a tiger. Where should I go now?,branches
13259,1,eng,bot,At the beginning I see that a path of branches takes us to a small island with a tiger. Where should I go now?,a small island
13260,1,eng,bot,At the beginning I see that a path of branches takes us to a small island with a tiger. Where should I go now?,a tiger
13261,1,eng,human,where the butterfly is ,the butterfly
13262,1,es,bot,"Bien, entonces me dirijo al sureste hacia la mariposa.",sureste
13263,1,es,bot,"Bien, entonces me dirijo al sureste hacia la mariposa.",la mariposa
13264,1,eng,bot,"perfect, I arrived where the butterfly is",the butterfly
13265,1,eng,human,where the parrot is ,the parrot
13266,1,es,bot,Estoy ahí ahora. ¿Cuál es el siguiente paso?,paso
13267,1,es,human,cruza donde esta la jirafa ,esta la jirafa
13268,1,eng,bot,"ok, I'm going west from where the elephant is towards the giraffe",the elephant
13269,1,eng,bot,"ok, I'm going west from where the elephant is towards the giraffe",the giraffe
13270,1,eng,human,"yes ,then pass the snake and get the treasure ",the snake
13271,1,eng,human,"yes ,then pass the snake and get the treasure ",the treasure
13272,1,es,bot,"Genial, así que voy al sureste pasando la jirafa hacia la serpiente, doy dos pasos hacia el este y ahí está, el tesoro está a mi vista.",sureste
13273,1,es,bot,"Genial, así que voy al sureste pasando la jirafa hacia la serpiente, doy dos pasos hacia el este y ahí está, el tesoro está a mi vista.",la jirafa
13274,1,es,bot,"Genial, así que voy al sureste pasando la jirafa hacia la serpiente, doy dos pasos hacia el este y ahí está, el tesoro está a mi vista.",la serpiente
13275,1,es,bot,"Genial, así que voy al sureste pasando la jirafa hacia la serpiente, doy dos pasos hacia el este y ahí está, el tesoro está a mi vista.",dos pasos
13276,1,es,bot,"Genial, así que voy al sureste pasando la jirafa hacia la serpiente, doy dos pasos hacia el este y ahí está, el tesoro está a mi vista.",el este
