,map,lang,speaker,text,nouns
7717,2,eng,bot,"great, from the white dog, head west past the wooden bench and cross the trail heading toward the florist stand",the wooden bench
7718,2,eng,bot,"great, from the white dog, head west past the wooden bench and cross the trail heading toward the florist stand",the trail
7719,2,eng,bot,"great, from the white dog, head west past the wooden bench and cross the trail heading toward the florist stand",the florist stand
7720,2,eng,human,okay by a dog and picnic,a dog and picnic
7721,2,eng,bot,you should see another white dog sitting next to a picnic,another white dog
7722,2,eng,bot,you should see another white dog sitting next to a picnic,a picnic
7723,2,eng,human,already there where next partner,next partner
7724,2,eng,bot,"great job! now, go west touching the bowl of berries on the picnic mat and keep moving",great job !
7725,2,eng,human,okay where to after crossing picnic,picnic
7726,2,eng,bot,cross that branch. let's get you over that river!,that branch
7727,2,eng,human,okay over the river ,the river
7728,2,eng,bot,keep going until you hit the florist stand again,the florist stand
7729,2,eng,human,by florist stand,florist stand
7730,2,eng,bot,"super! from the florist stand, go west, under the stand, and stroll towards the big bridge with cyclists",the florist stand
7731,2,eng,bot,"super! from the florist stand, go west, under the stand, and stroll towards the big bridge with cyclists",the stand
7732,2,eng,bot,"super! from the florist stand, go west, under the stand, and stroll towards the big bridge with cyclists",the big bridge
7733,2,eng,human,I am at the bench with the elderly ,the bench
7734,2,eng,bot,"you're doing a great job! now, just head a few steps south of the bench, between the wooden branch and the old folks",a great job
7735,2,eng,human,Alright took the path south,the path
7736,2,eng,human,will i pass a deer ,a deer
7737,2,eng,human,where to next after the deer,the deer
7738,2,eng,human,omg thank you for the assitance,the assitance
7739,2,eng,bot,thanks for playing and i hope we can do it again soon. well done!,thanks
7740,3,eng,bot,see a dog by the fire. so go south towards it?,a dog
7741,3,eng,bot,see a dog by the fire. so go south towards it?,the fire
7742,3,eng,human,yes go south towards but not too far youll make a turn to the left towards logs with fire,a turn
7743,3,eng,human,yes go south towards but not too far youll make a turn to the left towards logs with fire,the left
7744,3,eng,human,yes go south towards but not too far youll make a turn to the left towards logs with fire,fire
7745,3,eng,bot,"see a red mushroom to the right, should i take a detour?",a red mushroom
7746,3,eng,bot,"see a red mushroom to the right, should i take a detour?",a detour
7747,3,eng,human,go around the logs to the left and go past the red mushroom making a u turn where you see a blue car,the left
7748,3,eng,human,go around the logs to the left and go past the red mushroom making a u turn where you see a blue car,the red mushroom
7749,3,eng,human,go around the logs to the left and go past the red mushroom making a u turn where you see a blue car,a u turn
7750,3,eng,human,go around the logs to the left and go past the red mushroom making a u turn where you see a blue car,a blue car
7751,3,eng,bot,"sweet, good spot! heading towards the blue car then","sweet , good spot !"
7752,3,eng,human,make a u turn at the blue car so you head back to a path and turn left going south towards a telescope,a u turn
7753,3,eng,human,make a u turn at the blue car so you head back to a path and turn left going south towards a telescope,the blue car
7754,3,eng,human,make a u turn at the blue car so you head back to a path and turn left going south towards a telescope,a path
7755,3,eng,human,make a u turn at the blue car so you head back to a path and turn left going south towards a telescope,a telescope
7756,3,eng,bot,"can i take a peek, or just move along, boss?",a peek
7757,3,eng,human,take a peek ! ,a peek
7758,3,eng,bot,"awesome! can see the moon! okay, what's next?",the moon
7759,3,eng,human,head straight to the path turning right past a path of rocks where you will go straight past them towards a cabin house,the path
7760,3,eng,human,head straight to the path turning right past a path of rocks where you will go straight past them towards a cabin house,a path
7761,3,eng,human,head straight to the path turning right past a path of rocks where you will go straight past them towards a cabin house,a cabin house
7762,4,es,bot,"empieza por dirigirte al suroeste pasando debajo del primer árbol. al llegar al segundo, gira a la derecha, y antes de llegar al tercer árbol, gira a la izquierda y sigue hacia el sur",el suroeste
7763,4,es,bot,"muévete a su izquierda un poco, luego gira a tu derecha y sigue hacia el sur",su izquierda
7764,4,es,bot,"muévete a su izquierda un poco, luego gira a tu derecha y sigue hacia el sur",tu derecha
7765,4,es,bot,"muévete a su izquierda un poco, luego gira a tu derecha y sigue hacia el sur",el sur
7766,4,es,human,paso el cachorro y voy por el sur,el cachorro
7767,4,es,human,paso el cachorro y voy por el sur,el sur
7768,4,es,bot,perfecto! ahora encontrarás una roca grande a tu izquierda y una pequeña a tu derecha,tu izquierda
7769,4,es,bot,perfecto! ahora encontrarás una roca grande a tu izquierda y una pequeña a tu derecha,tu derecha
7770,4,es,bot,sigue entre ellas hasta llegar al agua,el agua
7771,4,es,human,llegue al agua,el agua
7772,4,es,bot,"ve a la derecha en el agua, sigue la roca grande hacia el oeste",la derecha
7773,4,es,bot,"ve a la derecha en el agua, sigue la roca grande hacia el oeste",el agua
7774,4,es,bot,"ve a la derecha en el agua, sigue la roca grande hacia el oeste",el oeste
7775,4,es,bot,"¡bien hecho! ahora, fíjate bien, hay un tiburón en el agua",un tiburón
7776,4,es,bot,"¡bien hecho! ahora, fíjate bien, hay un tiburón en el agua",el agua
7777,4,es,bot,gira a la derecha muy rápido!,la derecha
7778,4,es,human,ya pase el tiburon era muy trabajoso,el tiburon
7779,4,es,bot,"perfecto, continua caminando al norte",el norte
7780,4,es,human,voy al norte,el norte
7781,4,es,bot,bonito! ahora ve ligeramente a la izquierda y en dirección noroeste,la izquierda
7782,4,es,bot,"¡increíble! ahora ve alrededor de la tienda roja formando un arco, como si lo estuvieras rodeando",un arco
7783,4,es,human,esta formida,esta formida
7784,4,es,bot,"¡eso es! ahora, dirígete al sur hacia el mar",el sur
7785,4,es,bot,"¡eso es! ahora, dirígete al sur hacia el mar",el mar
7786,1,es,bot,"hey, q tal? empezamos el juego?",el juego
7787,1,es,bot,genial! estoy en el punto de inicio junto a un tronco que va hacia una isla pequeña con un tigre,inicio
7788,1,es,bot,genial! estoy en el punto de inicio junto a un tronco que va hacia una isla pequeña con un tigre,un tigre
7789,1,eng,bot,what is my next move?,my next move
7790,1,es,human,subi en el tronco,el tronco
7791,1,es,bot,¿a dónde voy a continuación?,continuación
7792,1,es,human,anda a la isla que tiene el elefante,el elefante
7793,1,es,bot,me moví al suroeste y ahora estoy con el loro en el árbol en una isla grande,el suroeste
7794,1,es,bot,me moví al suroeste y ahora estoy con el loro en el árbol en una isla grande,el loro
7795,1,es,bot,me moví al suroeste y ahora estoy con el loro en el árbol en una isla grande,el árbol
7796,1,eng,bot,I see that the elephant is to my left. Should I head there?,the elephant
7797,1,eng,bot,I see that the elephant is to my left. Should I head there?,my left
7798,1,eng,bot,"ok, i'm at the island with the elephant now",the island
7799,1,eng,bot,"ok, i'm at the island with the elephant now",the elephant
7800,1,es,human,anda a la isla que esta la girafa,la girafa
7801,1,es,human,anda a la isla que esta la anaconda,la anaconda
7802,1,es,bot,"vale, me moví al sureste y ahora estoy con la serpiente",el sureste
7803,1,es,bot,"vale, me moví al sureste y ahora estoy con la serpiente",la serpiente
7804,1,es,human,camina hacia el final de la isla y ay esta el tesoro,la isla
7805,1,es,human,camina hacia el final de la isla y ay esta el tesoro,el tesoro
7806,1,es,bot,"perfecto, di dos pasos hacia el este y ahora estoy con el tesoro",dos pasos
7807,1,es,bot,"perfecto, di dos pasos hacia el este y ahora estoy con el tesoro",el este
7808,1,es,bot,"perfecto, di dos pasos hacia el este y ahora estoy con el tesoro",el tesoro
7809,2,eng,bot,you should see another white dog chilling next to a fancy picnic setup,another white dog
7810,2,eng,bot,you should see another white dog chilling next to a fancy picnic setup,a fancy picnic setup
7811,2,es,bot,te diriges al oeste,el oeste
7812,2,eng,bot,"awesome, my friend! now, you're going to cross another wooden branch",my friend
7813,2,eng,bot,"this time, we're heading up, northwards",this time
7814,2,es,bot,rodealo por el lado derecho,rodealo
7815,2,eng,human,list,list
7816,2,eng,bot,"great! from the bush, keep on truckin' left til you run into that cool florist stand",the bush
7817,2,eng,bot,"great! from the bush, keep on truckin' left til you run into that cool florist stand",truckin
7818,2,eng,bot,"great! from the bush, keep on truckin' left til you run into that cool florist stand",that cool florist stand
7819,3,eng,bot,i'm at the tent at the top of the map,the tent
7820,3,eng,bot,i'm at the tent at the top of the map,the top
7821,3,eng,bot,i'm at the tent at the top of the map,the map
7822,3,es,human,segui derecho,derecho
7823,3,eng,bot,Do I turn left towards the dog or right towards the red mushroom?,the dog
7824,3,eng,bot,Do I turn left towards the dog or right towards the red mushroom?,the red mushroom
7825,3,eng,human, right towards the red mushroom,the red mushroom
7826,3,eng,bot,"alright, at the red mushroom now",the red mushroom
7827,3,es,human,segui la direccion contraria del auto y entra en la ruta de tierra,el auto
7828,3,es,human,segui la direccion contraria del auto y entra en la ruta de tierra,tierra
7829,3,es,bot,"estoy yendo hacia el sur, veo un telescopio azul aquí",el sur
7830,3,eng,bot,Do I follow the same direction?,the same direction
7831,3,eng,bot,"ok, i can see some rocks and a wooden house in the west",a wooden house
7832,3,eng,bot,"ok, i can see some rocks and a wooden house in the west",the west
7833,3,es,human,"si, ese es tu destino",tu destino
7834,3,es,bot,"excelente, llegué a la casa! *finished*",la casa
7835,4,es,bot,"perfecto! ahora, mueve hacia el suroeste bajo el primer árbol de palma, gira a la derecha cruzando el segundo árbol, y de repente hacia la izquierda antes del tercer árbol",el suroeste
7836,4,es,bot,"perfecto! ahora, mueve hacia el suroeste bajo el primer árbol de palma, gira a la derecha cruzando el segundo árbol, y de repente hacia la izquierda antes del tercer árbol",palma
7837,4,es,bot,"perfecto! ahora, mueve hacia el suroeste bajo el primer árbol de palma, gira a la derecha cruzando el segundo árbol, y de repente hacia la izquierda antes del tercer árbol",la derecha
7838,4,es,bot,"perfecto! ahora, mueve hacia el suroeste bajo el primer árbol de palma, gira a la derecha cruzando el segundo árbol, y de repente hacia la izquierda antes del tercer árbol",repente
7839,4,es,bot,"perfecto! ahora, mueve hacia el suroeste bajo el primer árbol de palma, gira a la derecha cruzando el segundo árbol, y de repente hacia la izquierda antes del tercer árbol",la izquierda
7840,4,eng,bot,head south,head south
7841,4,es,bot,"genial, ahora ve unos pasos y luego muevete ligeramente hacia la izquierda, después gira a la derecha y continúa al sur",unos pasos
7842,4,es,bot,"genial, ahora ve unos pasos y luego muevete ligeramente hacia la izquierda, después gira a la derecha y continúa al sur",la izquierda
7843,4,es,bot,"genial, ahora ve unos pasos y luego muevete ligeramente hacia la izquierda, después gira a la derecha y continúa al sur",la derecha
7844,4,es,bot,"genial, ahora ve unos pasos y luego muevete ligeramente hacia la izquierda, después gira a la derecha y continúa al sur",a el sur
7845,4,es,bot,"perfecto! ahora vas a cruzar entre una roca grande a tu izquierda y una pequeña a tu derecha, hasta llegar al océano",tu izquierda
7846,4,es,bot,"perfecto! ahora vas a cruzar entre una roca grande a tu izquierda y una pequeña a tu derecha, hasta llegar al océano",tu derecha
7847,4,es,bot,"perfecto! ahora vas a cruzar entre una roca grande a tu izquierda y una pequeña a tu derecha, hasta llegar al océano",el océano
7848,4,es,bot,"¡bien hecho! ahora, entra al agua y verás un cangrejo rojo grande",el agua
